Main.Row	Main.Col	Sub.Row	Sub.Col	SubgridAlias	SpotType	Dilution	GridAlias
4	6	1	9	Sample-1-2-4	Sample	12.5	Sample-904
4	6	1	10	Sample-1-2-5	Sample	6.25	Sample-904
4	6	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-83
4	6	2	1	Sample-2-1-1	Sample	100	Sample-905
4	6	2	2	Sample-2-1-2	Sample	50	Sample-905
4	6	2	3	Sample-2-1-3	Sample	25	Sample-905
4	6	2	4	Sample-2-1-4	Sample	12.5	Sample-905
4	6	2	5	Sample-2-1-5	Sample	6.25	Sample-905
4	6	2	6	Sample-2-2-1	Sample	100	Sample-906
4	6	2	7	Sample-2-2-2	Sample	50	Sample-906
4	6	2	8	Sample-2-2-3	Sample	25	Sample-906
4	6	2	9	Sample-2-2-4	Sample	12.5	Sample-906
4	6	2	10	Sample-2-2-5	Sample	6.25	Sample-906
4	6	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-83
4	6	3	1	Sample-3-1-1	Sample	100	Sample-907
4	6	3	2	Sample-3-1-2	Sample	50	Sample-907
4	6	3	3	Sample-3-1-3	Sample	25	Sample-907
4	6	3	4	Sample-3-1-4	Sample	12.5	Sample-907
4	6	3	5	Sample-3-1-5	Sample	6.25	Sample-907
4	6	3	6	Sample-3-2-1	Sample	100	Sample-908
4	6	3	7	Sample-3-2-2	Sample	50	Sample-908
4	6	3	8	Sample-3-2-3	Sample	25	Sample-908
4	6	3	9	Sample-3-2-4	Sample	12.5	Sample-908
4	6	3	10	Sample-3-2-5	Sample	6.25	Sample-908
4	6	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-83
4	6	4	1	Sample-4-1-1	Sample	100	Sample-909
4	6	4	2	Sample-4-1-2	Sample	50	Sample-909
4	6	4	3	Sample-4-1-3	Sample	25	Sample-909
4	6	4	4	Sample-4-1-4	Sample	12.5	Sample-909
4	6	4	5	Sample-4-1-5	Sample	6.25	Sample-909
4	6	4	6	Sample-4-2-1	Sample	100	Sample-910
4	6	4	7	Sample-4-2-2	Sample	50	Sample-910
4	6	4	8	Sample-4-2-3	Sample	25	Sample-910
4	6	4	9	Sample-4-2-4	Sample	12.5	Sample-910
4	6	4	10	Sample-4-2-5	Sample	6.25	Sample-910
4	6	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-83
4	6	5	1	Sample-5-1-1	Sample	100	Sample-911
4	6	5	2	Sample-5-1-2	Sample	50	Sample-911
4	6	5	3	Sample-5-1-3	Sample	25	Sample-911
4	6	5	4	Sample-5-1-4	Sample	12.5	Sample-911
4	6	5	5	Sample-5-1-5	Sample	6.25	Sample-911
4	6	5	6	Sample-5-2-1	Sample	100	Sample-912
4	6	5	7	Sample-5-2-2	Sample	50	Sample-912
4	6	5	8	Sample-5-2-3	Sample	25	Sample-912
4	6	5	9	Sample-5-2-4	Sample	12.5	Sample-912
4	6	5	10	Sample-5-2-5	Sample	6.25	Sample-912
4	6	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-83
4	6	6	1	Sample-6-1-1	Sample	100	Sample-913
4	6	6	2	Sample-6-1-2	Sample	50	Sample-913
4	6	6	3	Sample-6-1-3	Sample	25	Sample-913
4	6	6	4	Sample-6-1-4	Sample	12.5	Sample-913
4	6	6	5	Sample-6-1-5	Sample	6.25	Sample-913
4	6	6	6	Sample-6-2-1	Sample	100	Sample-914
4	6	6	7	Sample-6-2-2	Sample	50	Sample-914
4	6	6	8	Sample-6-2-3	Sample	25	Sample-914
4	6	6	9	Sample-6-2-4	Sample	12.5	Sample-914
4	6	6	10	Sample-6-2-5	Sample	6.25	Sample-914
4	6	6	11	NegCtrl	NegCtrl	0	NegCtrl-42
4	6	7	1	Sample-7-1-1	Sample	100	Sample-915
4	6	7	2	Sample-7-1-2	Sample	50	Sample-915
4	6	7	3	Sample-7-1-3	Sample	25	Sample-915
4	6	7	4	Sample-7-1-4	Sample	12.5	Sample-915
4	6	7	5	Sample-7-1-5	Sample	6.25	Sample-915
4	6	7	6	Sample-7-2-1	Sample	100	Sample-916
4	6	7	7	Sample-7-2-2	Sample	50	Sample-916
4	6	7	8	Sample-7-2-3	Sample	25	Sample-916
4	6	7	9	Sample-7-2-4	Sample	12.5	Sample-916
4	6	7	10	Sample-7-2-5	Sample	6.25	Sample-916
4	6	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-84
4	6	8	1	Sample-8-1-1	Sample	100	Sample-917
4	6	8	2	Sample-8-1-2	Sample	50	Sample-917
4	6	8	3	Sample-8-1-3	Sample	25	Sample-917
4	6	8	4	Sample-8-1-4	Sample	12.5	Sample-917
4	6	8	5	Sample-8-1-5	Sample	6.25	Sample-917
4	6	8	6	Sample-8-2-1	Sample	100	Sample-918
4	6	8	7	Sample-8-2-2	Sample	50	Sample-918
4	6	8	8	Sample-8-2-3	Sample	25	Sample-918
4	6	8	9	Sample-8-2-4	Sample	12.5	Sample-918
4	6	8	10	Sample-8-2-5	Sample	6.25	Sample-918
4	6	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-84
4	6	9	1	Sample-9-1-1	Sample	100	Sample-919
4	6	9	2	Sample-9-1-2	Sample	50	Sample-919
4	6	9	3	Sample-9-1-3	Sample	25	Sample-919
4	6	9	4	Sample-9-1-4	Sample	12.5	Sample-919
4	6	9	5	Sample-9-1-5	Sample	6.25	Sample-919
4	6	9	6	Sample-9-2-1	Sample	100	Sample-920
4	6	9	7	Sample-9-2-2	Sample	50	Sample-920
4	6	9	8	Sample-9-2-3	Sample	25	Sample-920
4	6	9	9	Sample-9-2-4	Sample	12.5	Sample-920
4	6	9	10	Sample-9-2-5	Sample	6.25	Sample-920
4	6	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-84
4	6	10	1	Sample-10-1-1	Sample	100	Sample-921
4	6	10	2	Sample-10-1-2	Sample	50	Sample-921
4	6	10	3	Sample-10-1-3	Sample	25	Sample-921
4	6	10	4	Sample-10-1-4	Sample	12.5	Sample-921
4	6	10	5	Sample-10-1-5	Sample	6.25	Sample-921
4	6	10	6	Sample-10-2-1	Sample	100	Sample-922
4	6	10	7	Sample-10-2-2	Sample	50	Sample-922
4	6	10	8	Sample-10-2-3	Sample	25	Sample-922
4	6	10	9	Sample-10-2-4	Sample	12.5	Sample-922
4	6	10	10	Sample-10-2-5	Sample	6.25	Sample-922
4	6	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-84
4	6	11	1	Sample-11-1-1	Sample	100	Sample-923
4	6	11	2	Sample-11-1-2	Sample	50	Sample-923
4	6	11	3	Sample-11-1-3	Sample	25	Sample-923
4	6	11	4	Sample-11-1-4	Sample	12.5	Sample-923
4	6	11	5	Sample-11-1-5	Sample	6.25	Sample-923
4	6	11	6	Sample-11-2-1	Sample	100	Sample-924
4	6	11	7	Sample-11-2-2	Sample	50	Sample-924
4	6	11	8	Sample-11-2-3	Sample	25	Sample-924
4	6	11	9	Sample-11-2-4	Sample	12.5	Sample-924
4	6	11	10	Sample-11-2-5	Sample	6.25	Sample-924
4	6	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-84
4	7	1	1	Sample-1-1-1	Sample	100	Sample-925
4	7	1	2	Sample-1-1-2	Sample	50	Sample-925
4	7	1	3	Sample-1-1-3	Sample	25	Sample-925
4	7	1	4	Sample-1-1-4	Sample	12.5	Sample-925
4	7	1	5	Sample-1-1-5	Sample	6.25	Sample-925
4	7	1	6	Sample-1-2-1	Sample	100	Sample-926
4	7	1	7	Sample-1-2-2	Sample	50	Sample-926
4	7	1	8	Sample-1-2-3	Sample	25	Sample-926
4	7	1	9	Sample-1-2-4	Sample	12.5	Sample-926
4	7	1	10	Sample-1-2-5	Sample	6.25	Sample-926
4	7	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-85
4	7	2	1	Sample-2-1-1	Sample	100	Sample-927
4	7	2	2	Sample-2-1-2	Sample	50	Sample-927
4	7	2	3	Sample-2-1-3	Sample	25	Sample-927
4	7	2	4	Sample-2-1-4	Sample	12.5	Sample-927
4	7	2	5	Sample-2-1-5	Sample	6.25	Sample-927
4	7	2	6	Sample-2-2-1	Sample	100	Sample-928
4	7	2	7	Sample-2-2-2	Sample	50	Sample-928
4	7	2	8	Sample-2-2-3	Sample	25	Sample-928
4	7	2	9	Sample-2-2-4	Sample	12.5	Sample-928
4	7	2	10	Sample-2-2-5	Sample	6.25	Sample-928
4	7	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-85
4	7	3	1	Sample-3-1-1	Sample	100	Sample-929
4	7	3	2	Sample-3-1-2	Sample	50	Sample-929
4	7	3	3	Sample-3-1-3	Sample	25	Sample-929
4	7	3	4	Sample-3-1-4	Sample	12.5	Sample-929
4	7	3	5	Sample-3-1-5	Sample	6.25	Sample-929
4	7	3	6	Sample-3-2-1	Sample	100	Sample-930
4	7	3	7	Sample-3-2-2	Sample	50	Sample-930
4	7	3	8	Sample-3-2-3	Sample	25	Sample-930
4	7	3	9	Sample-3-2-4	Sample	12.5	Sample-930
4	7	3	10	Sample-3-2-5	Sample	6.25	Sample-930
4	7	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-85
4	7	4	1	Sample-4-1-1	Sample	100	Sample-931
4	7	4	2	Sample-4-1-2	Sample	50	Sample-931
4	7	4	3	Sample-4-1-3	Sample	25	Sample-931
4	7	4	4	Sample-4-1-4	Sample	12.5	Sample-931
4	7	4	5	Sample-4-1-5	Sample	6.25	Sample-931
4	7	4	6	Sample-4-2-1	Sample	100	Sample-932
4	7	4	7	Sample-4-2-2	Sample	50	Sample-932
4	7	4	8	Sample-4-2-3	Sample	25	Sample-932
4	7	4	9	Sample-4-2-4	Sample	12.5	Sample-932
4	7	4	10	Sample-4-2-5	Sample	6.25	Sample-932
4	7	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-85
4	7	5	1	Sample-5-1-1	Sample	100	Sample-933
4	7	5	2	Sample-5-1-2	Sample	50	Sample-933
4	7	5	3	Sample-5-1-3	Sample	25	Sample-933
4	7	5	4	Sample-5-1-4	Sample	12.5	Sample-933
4	7	5	5	Sample-5-1-5	Sample	6.25	Sample-933
4	7	5	6	Sample-5-2-1	Sample	100	Sample-934
4	7	5	7	Sample-5-2-2	Sample	50	Sample-934
4	7	5	8	Sample-5-2-3	Sample	25	Sample-934
4	7	5	9	Sample-5-2-4	Sample	12.5	Sample-934
4	7	5	10	Sample-5-2-5	Sample	6.25	Sample-934
4	7	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-85
4	7	6	1	Sample-6-1-1	Sample	100	Sample-935
4	7	6	2	Sample-6-1-2	Sample	50	Sample-935
4	7	6	3	Sample-6-1-3	Sample	25	Sample-935
4	7	6	4	Sample-6-1-4	Sample	12.5	Sample-935
4	7	6	5	Sample-6-1-5	Sample	6.25	Sample-935
4	7	6	6	Sample-6-2-1	Sample	100	Sample-936
4	7	6	7	Sample-6-2-2	Sample	50	Sample-936
4	7	6	8	Sample-6-2-3	Sample	25	Sample-936
4	7	6	9	Sample-6-2-4	Sample	12.5	Sample-936
4	7	6	10	Sample-6-2-5	Sample	6.25	Sample-936
4	7	6	11	NegCtrl	NegCtrl	0	NegCtrl-43
4	7	7	1	Sample-7-1-1	Sample	100	Sample-937
4	7	7	2	Sample-7-1-2	Sample	50	Sample-937
4	7	7	3	Sample-7-1-3	Sample	25	Sample-937
4	7	7	4	Sample-7-1-4	Sample	12.5	Sample-937
4	7	7	5	Sample-7-1-5	Sample	6.25	Sample-937
4	7	7	6	Sample-7-2-1	Sample	100	Sample-938
4	7	7	7	Sample-7-2-2	Sample	50	Sample-938
4	7	7	8	Sample-7-2-3	Sample	25	Sample-938
4	7	7	9	Sample-7-2-4	Sample	12.5	Sample-938
4	7	7	10	Sample-7-2-5	Sample	6.25	Sample-938
4	7	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-86
4	7	8	1	Sample-8-1-1	Sample	100	Sample-939
4	7	8	2	Sample-8-1-2	Sample	50	Sample-939
4	7	8	3	Sample-8-1-3	Sample	25	Sample-939
4	7	8	4	Sample-8-1-4	Sample	12.5	Sample-939
4	7	8	5	Sample-8-1-5	Sample	6.25	Sample-939
4	7	8	6	Sample-8-2-1	Sample	100	Sample-940
4	7	8	7	Sample-8-2-2	Sample	50	Sample-940
4	7	8	8	Sample-8-2-3	Sample	25	Sample-940
4	7	8	9	Sample-8-2-4	Sample	12.5	Sample-940
4	7	8	10	Sample-8-2-5	Sample	6.25	Sample-940
4	7	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-86
4	7	9	1	Sample-9-1-1	Sample	100	Sample-941
4	7	9	2	Sample-9-1-2	Sample	50	Sample-941
4	7	9	3	Sample-9-1-3	Sample	25	Sample-941
4	7	9	4	Sample-9-1-4	Sample	12.5	Sample-941
4	7	9	5	Sample-9-1-5	Sample	6.25	Sample-941
4	7	9	6	Sample-9-2-1	Sample	100	Sample-942
4	7	9	7	Sample-9-2-2	Sample	50	Sample-942
4	7	9	8	Sample-9-2-3	Sample	25	Sample-942
4	7	9	9	Sample-9-2-4	Sample	12.5	Sample-942
4	7	9	10	Sample-9-2-5	Sample	6.25	Sample-942
4	7	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-86
4	7	10	1	Sample-10-1-1	Sample	100	Sample-943
4	7	10	2	Sample-10-1-2	Sample	50	Sample-943
4	7	10	3	Sample-10-1-3	Sample	25	Sample-943
4	7	10	4	Sample-10-1-4	Sample	12.5	Sample-943
4	7	10	5	Sample-10-1-5	Sample	6.25	Sample-943
4	7	10	6	Sample-10-2-1	Sample	100	Sample-944
4	7	10	7	Sample-10-2-2	Sample	50	Sample-944
4	7	10	8	Sample-10-2-3	Sample	25	Sample-944
4	7	10	9	Sample-10-2-4	Sample	12.5	Sample-944
4	7	10	10	Sample-10-2-5	Sample	6.25	Sample-944
4	7	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-86
4	7	11	1	Sample-11-1-1	Sample	100	Sample-945
4	7	11	2	Sample-11-1-2	Sample	50	Sample-945
4	7	11	3	Sample-11-1-3	Sample	25	Sample-945
4	7	11	4	Sample-11-1-4	Sample	12.5	Sample-945
4	7	11	5	Sample-11-1-5	Sample	6.25	Sample-945
4	7	11	6	Sample-11-2-1	Sample	100	Sample-946
4	7	11	7	Sample-11-2-2	Sample	50	Sample-946
4	7	11	8	Sample-11-2-3	Sample	25	Sample-946
4	7	11	9	Sample-11-2-4	Sample	12.5	Sample-946
4	7	11	10	Sample-11-2-5	Sample	6.25	Sample-946
4	7	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-86
4	8	1	1	Sample-1-1-1	Sample	100	Sample-947
4	8	1	2	Sample-1-1-2	Sample	50	Sample-947
4	8	1	3	Sample-1-1-3	Sample	25	Sample-947
4	8	1	4	Sample-1-1-4	Sample	12.5	Sample-947
4	8	1	5	Sample-1-1-5	Sample	6.25	Sample-947
4	8	1	6	Sample-1-2-1	Sample	100	Sample-948
4	8	1	7	Sample-1-2-2	Sample	50	Sample-948
4	8	1	8	Sample-1-2-3	Sample	25	Sample-948
4	8	1	9	Sample-1-2-4	Sample	12.5	Sample-948
4	8	1	10	Sample-1-2-5	Sample	6.25	Sample-948
4	8	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-87
4	8	2	1	Sample-2-1-1	Sample	100	Sample-949
4	8	2	2	Sample-2-1-2	Sample	50	Sample-949
4	8	2	3	Sample-2-1-3	Sample	25	Sample-949
4	8	2	4	Sample-2-1-4	Sample	12.5	Sample-949
4	8	2	5	Sample-2-1-5	Sample	6.25	Sample-949
4	8	2	6	Sample-2-2-1	Sample	100	Sample-950
4	8	2	7	Sample-2-2-2	Sample	50	Sample-950
4	8	2	8	Sample-2-2-3	Sample	25	Sample-950
4	8	2	9	Sample-2-2-4	Sample	12.5	Sample-950
4	8	2	10	Sample-2-2-5	Sample	6.25	Sample-950
4	8	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-87
4	8	3	1	Sample-3-1-1	Sample	100	Sample-951
4	8	3	2	Sample-3-1-2	Sample	50	Sample-951
4	8	3	3	Sample-3-1-3	Sample	25	Sample-951
4	8	3	4	Sample-3-1-4	Sample	12.5	Sample-951
4	8	3	5	Sample-3-1-5	Sample	6.25	Sample-951
4	8	3	6	Sample-3-2-1	Sample	100	Sample-952
4	8	3	7	Sample-3-2-2	Sample	50	Sample-952
4	8	3	8	Sample-3-2-3	Sample	25	Sample-952
4	8	3	9	Sample-3-2-4	Sample	12.5	Sample-952
4	8	3	10	Sample-3-2-5	Sample	6.25	Sample-952
4	8	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-87
4	8	4	1	Sample-4-1-1	Sample	100	Sample-953
4	8	4	2	Sample-4-1-2	Sample	50	Sample-953
4	8	4	3	Sample-4-1-3	Sample	25	Sample-953
4	8	4	4	Sample-4-1-4	Sample	12.5	Sample-953
4	8	4	5	Sample-4-1-5	Sample	6.25	Sample-953
4	8	4	6	Sample-4-2-1	Sample	100	Sample-954
4	8	4	7	Sample-4-2-2	Sample	50	Sample-954
4	8	4	8	Sample-4-2-3	Sample	25	Sample-954
4	8	4	9	Sample-4-2-4	Sample	12.5	Sample-954
4	8	4	10	Sample-4-2-5	Sample	6.25	Sample-954
4	8	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-87
4	8	5	1	Sample-5-1-1	Sample	100	Sample-955
4	8	5	2	Sample-5-1-2	Sample	50	Sample-955
4	8	5	3	Sample-5-1-3	Sample	25	Sample-955
4	8	5	4	Sample-5-1-4	Sample	12.5	Sample-955
4	8	5	5	Sample-5-1-5	Sample	6.25	Sample-955
4	8	5	6	Sample-5-2-1	Sample	100	Sample-956
4	8	5	7	Sample-5-2-2	Sample	50	Sample-956
4	8	5	8	Sample-5-2-3	Sample	25	Sample-956
4	8	5	9	Sample-5-2-4	Sample	12.5	Sample-956
4	8	5	10	Sample-5-2-5	Sample	6.25	Sample-956
4	8	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-87
4	8	6	1	Sample-6-1-1	Sample	100	Sample-957
4	8	6	2	Sample-6-1-2	Sample	50	Sample-957
4	8	6	3	Sample-6-1-3	Sample	25	Sample-957
4	8	6	4	Sample-6-1-4	Sample	12.5	Sample-957
4	8	6	5	Sample-6-1-5	Sample	6.25	Sample-957
4	8	6	6	Sample-6-2-1	Sample	100	Sample-958
4	8	6	7	Sample-6-2-2	Sample	50	Sample-958
4	8	6	8	Sample-6-2-3	Sample	25	Sample-958
4	8	6	9	Sample-6-2-4	Sample	12.5	Sample-958
4	8	6	10	Sample-6-2-5	Sample	6.25	Sample-958
4	8	6	11	NegCtrl	NegCtrl	0	NegCtrl-44
4	8	7	1	Sample-7-1-1	Sample	100	Sample-959
4	8	7	2	Sample-7-1-2	Sample	50	Sample-959
4	8	7	3	Sample-7-1-3	Sample	25	Sample-959
4	8	7	4	Sample-7-1-4	Sample	12.5	Sample-959
4	8	7	5	Sample-7-1-5	Sample	6.25	Sample-959
4	8	7	6	Sample-7-2-1	Sample	100	Sample-960
4	8	7	7	Sample-7-2-2	Sample	50	Sample-960
4	8	7	8	Sample-7-2-3	Sample	25	Sample-960
4	8	7	9	Sample-7-2-4	Sample	12.5	Sample-960
4	8	7	10	Sample-7-2-5	Sample	6.25	Sample-960
4	8	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-88
4	8	8	1	Sample-8-1-1	Sample	100	Sample-961
4	8	8	2	Sample-8-1-2	Sample	50	Sample-961
4	8	8	3	Sample-8-1-3	Sample	25	Sample-961
4	8	8	4	Sample-8-1-4	Sample	12.5	Sample-961
4	8	8	5	Sample-8-1-5	Sample	6.25	Sample-961
4	8	8	6	Sample-8-2-1	Sample	100	Sample-962
4	8	8	7	Sample-8-2-2	Sample	50	Sample-962
4	8	8	8	Sample-8-2-3	Sample	25	Sample-962
4	8	8	9	Sample-8-2-4	Sample	12.5	Sample-962
4	8	8	10	Sample-8-2-5	Sample	6.25	Sample-962
4	8	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-88
4	8	9	1	Sample-9-1-1	Sample	100	Sample-963
4	8	9	2	Sample-9-1-2	Sample	50	Sample-963
4	8	9	3	Sample-9-1-3	Sample	25	Sample-963
4	8	9	4	Sample-9-1-4	Sample	12.5	Sample-963
4	8	9	5	Sample-9-1-5	Sample	6.25	Sample-963
4	8	9	6	Sample-9-2-1	Sample	100	Sample-964
4	8	9	7	Sample-9-2-2	Sample	50	Sample-964
4	8	9	8	Sample-9-2-3	Sample	25	Sample-964
4	8	9	9	Sample-9-2-4	Sample	12.5	Sample-964
4	8	9	10	Sample-9-2-5	Sample	6.25	Sample-964
4	8	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-88
4	8	10	1	Sample-10-1-1	Sample	100	Sample-965
4	8	10	2	Sample-10-1-2	Sample	50	Sample-965
4	8	10	3	Sample-10-1-3	Sample	25	Sample-965
4	8	10	4	Sample-10-1-4	Sample	12.5	Sample-965
4	8	10	5	Sample-10-1-5	Sample	6.25	Sample-965
4	8	10	6	Sample-10-2-1	Sample	100	Sample-966
4	8	10	7	Sample-10-2-2	Sample	50	Sample-966
4	8	10	8	Sample-10-2-3	Sample	25	Sample-966
4	8	10	9	Sample-10-2-4	Sample	12.5	Sample-966
4	8	10	10	Sample-10-2-5	Sample	6.25	Sample-966
4	8	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-88
4	8	11	1	Sample-11-1-1	Sample	100	Sample-967
4	8	11	2	Sample-11-1-2	Sample	50	Sample-967
4	8	11	3	Sample-11-1-3	Sample	25	Sample-967
4	8	11	4	Sample-11-1-4	Sample	12.5	Sample-967
4	8	11	5	Sample-11-1-5	Sample	6.25	Sample-967
4	8	11	6	Sample-11-2-1	Sample	100	Sample-968
4	8	11	7	Sample-11-2-2	Sample	50	Sample-968
4	8	11	8	Sample-11-2-3	Sample	25	Sample-968
4	8	11	9	Sample-11-2-4	Sample	12.5	Sample-968
4	8	11	10	Sample-11-2-5	Sample	6.25	Sample-968
4	8	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-88
4	9	1	1	Sample-1-1-1	Sample	100	Sample-969
4	9	1	2	Sample-1-1-2	Sample	50	Sample-969
4	9	1	3	Sample-1-1-3	Sample	25	Sample-969
4	9	1	4	Sample-1-1-4	Sample	12.5	Sample-969
4	9	1	5	Sample-1-1-5	Sample	6.25	Sample-969
4	9	1	6	Sample-1-2-1	Sample	100	Sample-970
4	9	1	7	Sample-1-2-2	Sample	50	Sample-970
4	9	1	8	Sample-1-2-3	Sample	25	Sample-970
4	9	1	9	Sample-1-2-4	Sample	12.5	Sample-970
4	9	1	10	Sample-1-2-5	Sample	6.25	Sample-970
4	9	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-89
4	9	2	1	Sample-2-1-1	Sample	100	Sample-971
4	9	2	2	Sample-2-1-2	Sample	50	Sample-971
4	9	2	3	Sample-2-1-3	Sample	25	Sample-971
4	9	2	4	Sample-2-1-4	Sample	12.5	Sample-971
4	9	2	5	Sample-2-1-5	Sample	6.25	Sample-971
4	9	2	6	Sample-2-2-1	Sample	100	Sample-972
4	9	2	7	Sample-2-2-2	Sample	50	Sample-972
4	9	2	8	Sample-2-2-3	Sample	25	Sample-972
4	9	2	9	Sample-2-2-4	Sample	12.5	Sample-972
4	9	2	10	Sample-2-2-5	Sample	6.25	Sample-972
4	9	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-89
4	9	3	1	Sample-3-1-1	Sample	100	Sample-973
4	9	3	2	Sample-3-1-2	Sample	50	Sample-973
4	9	3	3	Sample-3-1-3	Sample	25	Sample-973
4	9	3	4	Sample-3-1-4	Sample	12.5	Sample-973
4	9	3	5	Sample-3-1-5	Sample	6.25	Sample-973
4	9	3	6	Sample-3-2-1	Sample	100	Sample-974
4	9	3	7	Sample-3-2-2	Sample	50	Sample-974
4	9	3	8	Sample-3-2-3	Sample	25	Sample-974
4	9	3	9	Sample-3-2-4	Sample	12.5	Sample-974
4	9	3	10	Sample-3-2-5	Sample	6.25	Sample-974
4	9	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-89
4	9	4	1	Sample-4-1-1	Sample	100	Sample-975
4	9	4	2	Sample-4-1-2	Sample	50	Sample-975
4	9	4	3	Sample-4-1-3	Sample	25	Sample-975
4	9	4	4	Sample-4-1-4	Sample	12.5	Sample-975
4	9	4	5	Sample-4-1-5	Sample	6.25	Sample-975
4	9	4	6	Sample-4-2-1	Sample	100	Sample-976
4	9	4	7	Sample-4-2-2	Sample	50	Sample-976
4	9	4	8	Sample-4-2-3	Sample	25	Sample-976
4	9	4	9	Sample-4-2-4	Sample	12.5	Sample-976
4	9	4	10	Sample-4-2-5	Sample	6.25	Sample-976
4	9	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-89
4	9	5	1	Sample-5-1-1	Sample	100	Sample-977
4	9	5	2	Sample-5-1-2	Sample	50	Sample-977
4	9	5	3	Sample-5-1-3	Sample	25	Sample-977
4	9	5	4	Sample-5-1-4	Sample	12.5	Sample-977
4	9	5	5	Sample-5-1-5	Sample	6.25	Sample-977
4	9	5	6	Sample-5-2-1	Sample	100	Sample-978
4	9	5	7	Sample-5-2-2	Sample	50	Sample-978
4	9	5	8	Sample-5-2-3	Sample	25	Sample-978
4	9	5	9	Sample-5-2-4	Sample	12.5	Sample-978
4	9	5	10	Sample-5-2-5	Sample	6.25	Sample-978
4	9	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-89
4	9	6	1	Sample-6-1-1	Sample	100	Sample-979
4	9	6	2	Sample-6-1-2	Sample	50	Sample-979
4	9	6	3	Sample-6-1-3	Sample	25	Sample-979
4	9	6	4	Sample-6-1-4	Sample	12.5	Sample-979
4	9	6	5	Sample-6-1-5	Sample	6.25	Sample-979
4	9	6	6	Sample-6-2-1	Sample	100	Sample-980
4	9	6	7	Sample-6-2-2	Sample	50	Sample-980
4	9	6	8	Sample-6-2-3	Sample	25	Sample-980
4	9	6	9	Sample-6-2-4	Sample	12.5	Sample-980
4	9	6	10	Sample-6-2-5	Sample	6.25	Sample-980
4	9	6	11	NegCtrl	NegCtrl	0	NegCtrl-45
4	9	7	1	Sample-7-1-1	Sample	100	Sample-981
4	9	7	2	Sample-7-1-2	Sample	50	Sample-981
4	9	7	3	Sample-7-1-3	Sample	25	Sample-981
4	9	7	4	Sample-7-1-4	Sample	12.5	Sample-981
4	9	7	5	Sample-7-1-5	Sample	6.25	Sample-981
4	9	7	6	Sample-7-2-1	Sample	100	Sample-982
4	9	7	7	Sample-7-2-2	Sample	50	Sample-982
4	9	7	8	Sample-7-2-3	Sample	25	Sample-982
4	9	7	9	Sample-7-2-4	Sample	12.5	Sample-982
4	9	7	10	Sample-7-2-5	Sample	6.25	Sample-982
4	9	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-90
4	9	8	1	Sample-8-1-1	Sample	100	Sample-983
4	9	8	2	Sample-8-1-2	Sample	50	Sample-983
4	9	8	3	Sample-8-1-3	Sample	25	Sample-983
4	9	8	4	Sample-8-1-4	Sample	12.5	Sample-983
4	9	8	5	Sample-8-1-5	Sample	6.25	Sample-983
4	9	8	6	Sample-8-2-1	Sample	100	Sample-984
4	9	8	7	Sample-8-2-2	Sample	50	Sample-984
4	9	8	8	Sample-8-2-3	Sample	25	Sample-984
4	9	8	9	Sample-8-2-4	Sample	12.5	Sample-984
4	9	8	10	Sample-8-2-5	Sample	6.25	Sample-984
4	9	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-90
4	9	9	1	Sample-9-1-1	Sample	100	Sample-985
